equipo,areas_cp,unidades_hdd,registros_cp,registros_hdd,explicaciones_por_area,puntuacion_final,categoria,explicacion_detallada,recomendaciones,fecha_ejecucion,posicion_ranking
5,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],84.80960548885076,Muy Bueno,"**Carga del procesador Buena (67.3pts)**: Con una carga de 18.0 en CPLOAD, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Carga del procesador Excelente (90.9pts)**: El equipo muestra una variabilidad muy baja (66.1), indicando un funcionamiento muy estable. | **Carga de entrada/salida Excelente (96.4pts)**: El equipo mantiene una carga de 6.2 en IOLOAD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga de entrada/salida Excelente (87.3pts)**: El equipo muestra una variabilidad muy baja (166.6), indicando un funcionamiento muy estable. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Regular (56.4pts)**: La carga de 6.1 en OMLDAV sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga promedio de memoria Excelente (92.7pts)**: El equipo muestra una variabilidad muy baja (150.6), indicando un funcionamiento muy estable. | **Tiempo de respuesta de consola Excelente (87.3pts)**: El equipo mantiene una carga de 16.0 en TLCONS, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Tiempo de respuesta de consola Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Archivos no encontrados Crítica (10.9pts)**: Con una carga de 1.0 en PP_NFD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Buena (66.0pts)**: Con una carga de 0.6 en totmem, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Memoria total utilizada Regular (52.8pts)**: La variabilidad de 0.3 sugiere inestabilidad que puede afectar el rendimiento. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Optimizar rendimiento en promedio; Intervención inmediata en no; Optimizar rendimiento en en,2025-07-14 15:05:19,11
186,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],84.20000000000002,Muy Bueno,**Uso HDD Bueno (75.0pts)**: El uso del 28.4% es aceptable. | **Estabilidad HDD Excelente (97.0pts)**: El uso del disco es muy estable. | **Cambios HDD Estables (77.0pts)**: Los cambios en el uso del disco son relativamente estables.,Mantener estándares actuales,2025-07-14 15:05:19,12
86,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],83.6512292738708,Muy Bueno,"**Carga del procesador Regular (45.5pts)**: La carga de 23.6 en CPLOAD sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga del procesador Buena (74.5pts)**: La variabilidad de 165.8 indica un funcionamiento estable con algunas fluctuaciones menores. | **Carga de entrada/salida Regular (58.2pts)**: La carga de 11.1 en IOLOAD sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga de entrada/salida Buena (78.2pts)**: La variabilidad de 180.7 indica un funcionamiento estable con algunas fluctuaciones menores. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Regular (52.7pts)**: La carga de 6.7 en OMLDAV sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga promedio de memoria Excelente (96.4pts)**: El equipo muestra una variabilidad muy baja (146.8), indicando un funcionamiento muy estable. | **Tiempo de respuesta de consola Buena (65.5pts)**: Con una carga de 22.0 en TLCONS, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Tiempo de respuesta de consola Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Regular (41.5pts)**: La carga de 0.7 en totmem sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Memoria total utilizada Excelente (83.0pts)**: El equipo muestra una variabilidad muy baja (0.1), indicando un funcionamiento muy estable. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Optimizar rendimiento en del; Optimizar rendimiento en de; Optimizar rendimiento en promedio; Optimizar rendimiento en total,2025-07-14 15:05:19,13
11,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],83.6,Muy Bueno,**Uso HDD Bueno (60.0pts)**: El uso del 37.9% es aceptable. | **Estabilidad HDD Excelente (99.0pts)**: El uso del disco es muy estable. | **Cambios HDD Predecibles (100.0pts)**: Los cambios en el uso del disco son muy predecibles.,Mantener estándares actuales,2025-07-14 15:05:19,14
120,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],83.16295025728988,Muy Bueno,"**Carga del procesador Buena (76.4pts)**: Con una carga de 16.9 en CPLOAD, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Carga del procesador Regular (50.9pts)**: La variabilidad de 263.4 sugiere inestabilidad que puede afectar el rendimiento. | **Carga de entrada/salida Buena (63.6pts)**: Con una carga de 9.8 en IOLOAD, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Carga de entrada/salida Excelente (96.4pts)**: El equipo muestra una variabilidad muy baja (70.0), indicando un funcionamiento muy estable. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Buena (69.1pts)**: Con una carga de 4.3 en OMLDAV, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Carga promedio de memoria Excelente (94.5pts)**: El equipo muestra una variabilidad muy baja (150.6), indicando un funcionamiento muy estable. | **Tiempo de respuesta de consola Buena (63.6pts)**: Con una carga de 22.1 en TLCONS, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Tiempo de respuesta de consola Buena (67.3pts)**: La variabilidad de 349.9 indica un funcionamiento estable con algunas fluctuaciones menores. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Buena (77.4pts)**: Con una carga de 0.5 en totmem, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Memoria total utilizada Buena (73.6pts)**: La variabilidad de 0.2 indica un funcionamiento estable con algunas fluctuaciones menores. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Optimizar rendimiento en en,2025-07-14 15:05:19,15
59,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],82.67619592147895,Muy Bueno,"**Carga del procesador Regular (43.6pts)**: La carga de 24.6 en CPLOAD sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga del procesador Buena (78.2pts)**: La variabilidad de 119.9 indica un funcionamiento estable con algunas fluctuaciones menores. | **Carga de entrada/salida Regular (40.0pts)**: La carga de 12.7 en IOLOAD sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga de entrada/salida Buena (60.0pts)**: La variabilidad de 210.0 indica un funcionamiento estable con algunas fluctuaciones menores. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Excelente (87.3pts)**: El equipo mantiene una carga de 2.2 en OMLDAV, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga promedio de memoria Buena (69.1pts)**: La variabilidad de 225.9 indica un funcionamiento estable con algunas fluctuaciones menores. | **Tiempo de respuesta de consola Excelente (90.9pts)**: El equipo mantiene una carga de 15.0 en TLCONS, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Tiempo de respuesta de consola Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Regular (45.3pts)**: La carga de 0.6 en totmem sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Memoria total utilizada Excelente (81.1pts)**: El equipo muestra una variabilidad muy baja (0.1), indicando un funcionamiento muy estable. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Optimizar rendimiento en del; Optimizar rendimiento en de; Optimizar rendimiento en total,2025-07-14 15:05:19,16
168,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],82.2,Muy Bueno,**Uso HDD Excelente (87.0pts)**: El disco está siendo utilizado eficientemente al 19.5%. | **Estabilidad HDD Excelente (83.0pts)**: El uso del disco es muy estable. | **Cambios HDD Estables (71.0pts)**: Los cambios en el uso del disco son relativamente estables.,Mantener estándares actuales,2025-07-14 15:05:19,17
110,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],81.93481989708405,Muy Bueno,"**Carga del procesador Excelente (85.5pts)**: El equipo mantiene una carga de 14.0 en CPLOAD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga del procesador Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga de entrada/salida Excelente (87.3pts)**: El equipo mantiene una carga de 7.7 en IOLOAD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga de entrada/salida Excelente (89.1pts)**: El equipo muestra una variabilidad muy baja (145.7), indicando un funcionamiento muy estable. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Crítica (38.2pts)**: Con una carga de 8.8 en OMLDAV, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga promedio de memoria Crítica (36.4pts)**: La alta variabilidad de 375.0 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Crítica (25.5pts)**: Con una carga de 32.0 en TLCONS, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Tiempo de respuesta de consola Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Excelente (90.6pts)**: El equipo mantiene una carga de 0.3 en totmem, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria total utilizada Regular (54.7pts)**: La variabilidad de 0.3 sugiere inestabilidad que puede afectar el rendimiento. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Intervención inmediata en promedio; Intervención inmediata en en; Intervención inmediata en de; Optimizar rendimiento en en,2025-07-14 15:05:19,18
159,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],81.71869639794168,Muy Bueno,"**Carga del procesador Crítica (30.9pts)**: Con una carga de 30.0 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga de entrada/salida Regular (47.3pts)**: La carga de 12.4 en IOLOAD sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga de entrada/salida Excelente (90.9pts)**: El equipo muestra una variabilidad muy baja (127.8), indicando un funcionamiento muy estable. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Excelente (83.6pts)**: El equipo mantiene una carga de 2.5 en OMLDAV, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga promedio de memoria Excelente (85.5pts)**: El equipo muestra una variabilidad muy baja (165.0), indicando un funcionamiento muy estable. | **Tiempo de respuesta de consola Buena (78.2pts)**: Con una carga de 17.9 en TLCONS, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Tiempo de respuesta de consola Buena (67.3pts)**: La variabilidad de 349.9 indica un funcionamiento estable con algunas fluctuaciones menores. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Crítica (37.7pts)**: Con una carga de 0.7 en totmem, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Memoria total utilizada Buena (69.8pts)**: La variabilidad de 0.2 indica un funcionamiento estable con algunas fluctuaciones menores. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Intervención inmediata en del; Optimizar rendimiento en de; Intervención inmediata en total,2025-07-14 15:05:19,19
140,[],"['D:', 'C:', 'avg', 'E:', 'F:', 'G:']",0,48,[],81.00000000000001,Muy Bueno,**Uso HDD Bueno (67.0pts)**: El uso del 33.3% es aceptable. | **Estabilidad HDD Excelente (92.0pts)**: El uso del disco es muy estable. | **Cambios HDD Predecibles (87.0pts)**: Los cambios en el uso del disco son muy predecibles.,Mantener estándares actuales,2025-07-14 15:05:19,20
167,[],"['D:', 'C:', 'avg', 'H:', 'E:']",0,40,[],81.0,Muy Bueno,**Uso HDD Bueno (72.0pts)**: El uso del 30.9% es aceptable. | **Estabilidad HDD Excelente (91.0pts)**: El uso del disco es muy estable. | **Cambios HDD Estables (79.0pts)**: Los cambios en el uso del disco son relativamente estables.,Mantener estándares actuales,2025-07-14 15:05:19,21
123,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],80.8210405946255,Muy Bueno,"**Carga del procesador Excelente (80.0pts)**: El equipo mantiene una carga de 14.1 en CPLOAD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga del procesador Buena (65.5pts)**: La variabilidad de 198.4 indica un funcionamiento estable con algunas fluctuaciones menores. | **Carga de entrada/salida Excelente (80.0pts)**: El equipo mantiene una carga de 8.3 en IOLOAD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga de entrada/salida Excelente (80.0pts)**: El equipo muestra una variabilidad muy baja (180.7), indicando un funcionamiento muy estable. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Regular (58.2pts)**: La carga de 5.4 en OMLDAV sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Carga promedio de memoria Crítica (14.5pts)**: La alta variabilidad de 653.8 indica problemas graves de estabilidad que requieren intervención. | **Tiempo de respuesta de consola Excelente (83.6pts)**: El equipo mantiene una carga de 17.0 en TLCONS, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Tiempo de respuesta de consola Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Buena (62.3pts)**: Con una carga de 0.6 en totmem, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Memoria total utilizada Crítica (37.7pts)**: La alta variabilidad de 0.6 indica problemas graves de estabilidad que requieren intervención. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Optimizar rendimiento en promedio; Intervención inmediata en en; Intervención inmediata en en,2025-07-14 15:05:19,22
118,"['CPLOAD', 'IOLOAD', 'MAXMEM', 'OMLDAV', 'TLCONS', 'PP_NFD', 'OMOVRN', 'totmem', 'CUMOVR']",[],65,0,[],80.44520678482942,Muy Bueno,"**Carga del procesador Crítica (36.4pts)**: Con una carga de 26.8 en CPLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga del procesador Crítica (32.7pts)**: La alta variabilidad de 374.2 indica problemas graves de estabilidad que requieren intervención. | **Carga de entrada/salida Crítica (12.7pts)**: Con una carga de 22.5 en IOLOAD, el equipo está experimentando problemas significativos de rendimiento que requieren atención inmediata. | **Estabilidad en Carga de entrada/salida Buena (70.9pts)**: La variabilidad de 180.7 indica un funcionamiento estable con algunas fluctuaciones menores. | **Memoria máxima utilizada Excelente (96.4pts)**: El equipo mantiene una carga de 64000.0 en MAXMEM, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Memoria máxima utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Carga promedio de memoria Excelente (80.0pts)**: El equipo mantiene una carga de 3.1 en OMLDAV, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Carga promedio de memoria Buena (61.8pts)**: La variabilidad de 247.4 indica un funcionamiento estable con algunas fluctuaciones menores. | **Tiempo de respuesta de consola Regular (47.3pts)**: La carga de 25.0 en TLCONS sugiere que el equipo podría estar experimentando problemas de rendimiento en esta área. | **Estabilidad en Tiempo de respuesta de consola Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Archivos no encontrados Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en PP_NFD, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Archivos no encontrados Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Overhead de memoria Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en OMOVRN, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Overhead de memoria Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Memoria total utilizada Buena (75.5pts)**: Con una carga de 0.5 en totmem, el equipo tiene un rendimiento aceptable, aunque hay margen para optimización. | **Estabilidad en Memoria total utilizada Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable. | **Sobrecarga acumulativa Excelente (100.0pts)**: El equipo mantiene una carga de 0.0 en CUMOVR, lo que indica un rendimiento excepcional. Esto significa que el sistema está funcionando de manera muy eficiente en esta área. | **Estabilidad en Sobrecarga acumulativa Excelente (100.0pts)**: El equipo muestra una variabilidad muy baja (0.0), indicando un funcionamiento muy estable.",Intervención inmediata en del; Intervención inmediata en en; Intervención inmediata en de; Optimizar rendimiento en de,2025-07-14 15:05:19,23
